,Combo,Year,"adolescent fertility rate (births per 1,000 women ages 15-19)",age dependency ratio (% of working-age population),"age dependency ratio, old","age dependency ratio, young","birth rate, crude (per 1,000 people)","fertility rate, total (births per woman)","gni per capita, atlas method (current us$)","hospital beds (per 1,000 people)","immunization, bcg (% of one-year-old children)","immunization, dpt (% of children ages 12-23 months)","immunization, measles (% of children ages 12-23 months)","immunization, pol3 (% of one-year-old children)","improved sanitation facilities, rural (% of rural population with access)","improved sanitation facilities, urban (% of urban population with access)","improved water source, urban (% of urban population with access)","labor force, female (% of total labor force)","labor force, total","life expectancy at birth, total (years)",newborns protected against tetanus (%),number of people who are undernourished,"people practicing open defecation, urban (% of urban population)",population growth (annual %),"population, female (% of total)","population, male (% of total)",prevalence of anemia among children (% of children under 5),"prevalence of hiv, female (% ages 15-24)","prevalence of hiv, male (% ages 15-24)","prevalence of hiv, total (% of population ages 15-49)","prevalence of tuberculosis (per 100,000 population)","primary completion rate, female (% of relevant age group)","primary completion rate, male (% of relevant age group)","public spending on education, total (% of gdp)",rural population,rural population (% of total population),rural population growth (annual %),"school enrollment, primary, female (% gross)","school enrollment, primary, male (% net)","school enrollment, secondary, female (% gross)","school enrollment, secondary, female (% net)","school enrollment, secondary, male (% gross)","school enrollment, tertiary, female (% gross)",tuberculosis case detection rate (all forms),"unemployment, female (% of female labor force)","unemployment, male (% of male labor force)",urban population,urban population (% of total),urban population growth (annual %),women's share of population ages 15+ living with hiv (%)
262,European Union,1997,1.7013176966072199,49.1789596001406,22.551640125830303,26.554187238126502,1.0742803485576597,1.4531709660713898,20103.2970265448,0.676212660310586,,93.5995243619645,87.560877812326,95.494704804938,91.9939794665764,98.0019115573061,99.657595848321,43.0917657360691,224767938.0,76.3587071114468,,,0.0116673958850077,0.170754504401344,51.2454595892286,48.7545404107714,15.4825290857844,,,,,97.21014,96.40435,5.01064014434814,139474452.0,28.733382191182198,-0.10859146551666801,101.56582,,101.56204,87.4935,100.66315999999999,47.8339,,11.7883024920101,9.29920587453379,345934646.0,71.2666178088178,0.283824080433263,
263,European Union,1998,1.6730583142667002,49.04483275768911,22.7965329075671,26.1773871771102,1.05978109295927,1.4431921506203202,19586.3555416143,0.6560137235287951,,93.59521679669442,86.7119680341073,94.93185911256691,92.0654553474523,98.0204379548489,99.6738291338159,43.2230635432539,225910198.0,76.5936293284287,,,0.011672680948188999,0.13307125941013,51.2414082343369,48.7585917656631,15.1113994922176,,,,,97.21191,96.44998000000001,4.56932997703552,139252256.0,28.649483287302104,-0.159309462639072,102.14102,,99.53856999999999,86.34066999999999,98.49086,49.62342,,11.274407122142902,8.73086455377215,346802782.0,71.35051671269791,0.250953759630065,
264,European Union,1999,1.64546080493154,48.9035475024729,23.042165105815897,25.7915623267549,1.0520991256161698,1.44264134225158,19491.7958388176,0.636718018322503,,95.1725875477338,88.3953472798337,95.25324002839409,92.16412730757429,98.03875981489901,99.6922658852526,43.52189286324229,227374734.0,76.8235723022673,,,0.0117145517117991,0.206831926716916,51.23604362863279,48.76395637136721,14.8217140151399,,,,,97.13625,96.6159,4.60594987869263,139106570.0,28.5604382748602,-0.10462020809200098,102.26115,,100.24757,86.84715,99.16528000000001,52.17934,,10.843174104942602,8.61052777891031,347953785.0,71.4395617251398,0.33188978282186105,
265,European Union,2000,1.61931311444887,48.7752550468647,23.3039640080435,25.401162311458503,1.0595918591211402,1.46584816495821,19563.481924377702,0.632501557313312,,93.4427939661745,88.9596212552347,95.08472211773442,92.2497660267495,98.0531768547615,99.7088800135878,43.71259799761479,228735414.0,77.1574640333918,,,0.0116681637299549,0.165298610682441,51.22799422415179,48.77200577584821,14.6299939696677,,,,,97.68327,96.95691,4.873390197753911,138751545.0,28.440534492693,-0.25521799581427695,102.24186999999999,,100.91584,87.26713000000001,100.06071999999999,54.19725,,10.5230061237664,8.18215487952269,349113914.0,71.559465507307,0.333414680343253,
266,European Union,2001,1.59093549528385,48.745120610167206,23.614999323484202,25.0587565874716,1.0350194616816302,1.44804006254257,18915.2545299802,0.6430703240325071,,94.7145711558573,89.5332090696789,95.51745534291531,92.522704790942,98.09273676379391,99.7265349926929,43.7856875905184,229198546.0,77.4926334131023,,,0.0116931919967504,0.247637125710099,51.2173444180735,48.7826555819265,14.492176911115802,,,,,98.89865,98.19744,5.2364802360534695,138356046.0,28.2894124104349,-0.285041150352598,102.03147,,102.10616999999999,88.10342,101.0948,56.952690000000004,,9.693379866885438,7.86402358364346,350717549.0,71.7105875895651,0.45934433882230497,
267,European Union,2002,1.56381378177281,48.731811454720294,23.942474414860502,24.7145975148154,1.0282267569706802,1.44513165500984,18674.221563985302,0.623554155818306,,94.95059923274219,90.34595870241871,95.71592749633659,92.7995013827593,98.1439614467932,99.75148189150309,43.909804786491,229906167.0,77.60548207061359,,,0.0117062397027002,0.27621200854240197,51.20444509617371,48.79555490382629,14.4303967417853,,,,,98.1811,97.54044,5.221104860305791,137661706.0,28.0699096016079,-0.501850132375139,101.43876999999999,,102.95868,88.90932,102.23575,59.48778000000001,,9.947360958973,8.334202038650151,352762769.0,71.9300903983921,0.5831530260836639,
268,European Union,2003,1.55551779114889,48.7348528431219,24.2731361218285,24.381307895521196,1.03426488319017,1.46344411492147,21046.0464214931,0.6560137235287951,,95.97631645994659,90.8146297025262,95.6967606664814,93.0620495160164,98.17473187568791,99.768651662078,44.134527498816205,231953114.0,77.69290755801251,,,0.0117026162244264,0.37283151498506606,51.1908472659115,48.8091527340885,14.4053343388595,,,,,98.51378000000001,97.95784,5.1055850982666,137130902.0,27.8578130660784,-0.38558580699267997,101.35234,,103.31685999999999,89.50218000000001,102.4896,61.78164,,9.80339803665499,8.38199525770148,355122030.0,72.1421869339216,0.668795351246374,
269,European Union,2004,1.5449946698673502,48.7425569239629,24.5769066181216,24.0772675005447,1.04588005669371,1.4902619457857702,25481.0268037777,0.6560137235287951,,95.781245547661,91.06838772843099,96.19099705803329,93.31332710678629,98.2136298244623,99.78714044134951,44.3015972052182,234446641.0,78.1922340192548,,,0.011696887906244,0.40209633530430705,51.178401115056296,48.821598884943704,14.4182005356974,,,,,98.14884,97.72691,5.04229021072388,136646095.0,27.6481536188017,-0.3535359229242229,102.16419,,101.1269,89.92319,100.49379,63.769780000000004,,9.97765825825564,8.511963117007179,357586168.0,72.3518463811983,0.6938848598043988,
270,European Union,2005,1.5308475335974498,48.7455181062981,24.832738549162396,23.8150074413166,1.04437201464422,1.50193416987462,29277.4004091809,0.6146872722946731,,95.6160550954235,91.314069965647,95.6878679605064,93.5724796061936,98.2517480329702,99.8135266391349,44.365122618038505,236543133.0,78.3638710720652,,,0.0116969875781673,0.39831555877201197,51.1682802665745,48.8317197334255,14.447522955121801,,,,,97.03445,96.46924,5.15879011154175,136133488.0,27.4351574079737,-0.3751347596138859,102.7153,,102.50347,91.01949,102.11654,65.57755999999999,,9.74460940261227,8.31493835152008,360067379.0,72.56484259202641,0.6938777900380021,
271,European Union,2006,1.5116075979484802,48.872112826380395,25.1101998149258,23.6562503342451,1.05802519577167,1.53274527092905,31317.1364695415,0.607422377282654,,96.3171962785839,92.4648626706163,96.20375657657041,93.820140929037,98.2851346031556,99.8292258930964,44.54603498014689,238968231.0,78.7377506814038,,,0.0116965560243811,0.37759345551486895,51.1607702320459,48.8392297679541,14.5397717587677,,,,,96.92399999999999,96.21106999999999,5.15937495231629,135530054.0,27.210800213050103,-0.443266391587656,102.91051999999999,,101.8482,90.91046999999999,101.64059,67.09245,,8.99564564991042,7.594272369364081,362544435.0,72.78919978695,0.687942353144962,
272,European Union,2007,1.4876353651751302,49.00456108937839,25.3550577986723,23.5367861105141,1.06630008582822,1.55812153834865,33504.892889227995,0.6560137235287951,,96.0807075155777,93.03986709055691,96.08101071357001,94.101261593276,98.32170988830259,99.84779674455909,44.6398701838319,240644293.0,78.9682102701294,,,0.0116866918120689,0.3697214052655511,51.15534452144279,48.84465547855721,14.6380839038837,,,,,97.97196,97.20225,4.87176990509033,134840446.0,26.9726220813763,-0.5088229360551961,103.32138,,101.74571,90.56098,101.70302,67.98078000000001,,7.89463280232799,6.60146993646621,365075531.0,73.0273779186237,0.698147800834391,
273,European Union,2008,1.4292971014934799,49.1631904514525,25.5908088568675,23.4538659103248,1.09165386611912,1.6090958653143799,35968.0316909907,0.557314938886564,,96.0771837316721,93.03336476574181,95.6744508101675,94.3795467330439,98.35680078741899,99.86959512454149,44.764097893442795,242846051.0,79.18305104972829,,,0.00215760314374063,0.37765306308664004,51.1519076246544,48.8480923753456,14.856312758434902,,,,,97.92255,97.24483000000001,5.09917998313904,134161291.0,26.735799618036104,-0.503673059639681,103.75532,,102.47785999999999,91.26208000000001,102.53564,69.09344,,7.511259287411719,6.536429064462321,367642634.0,73.2642003819639,0.703170380378083,
274,European Union,2009,1.37315863681899,49.3889448293248,25.8685757744108,23.397166240146998,1.07529226993958,1.60101517326801,35501.2639588233,0.555486800711438,,96.06756798408449,92.9049083037953,95.709639613134,94.63674943133259,98.392084298038,99.886699784582,45.005385717525904,243571999.0,79.4411175693251,,,0.00215000974668554,0.300206699260073,51.149918836824504,48.850081163175496,15.1852681116082,,,,,98.05184,97.30428,5.56215000152588,133428598.0,26.510202297304502,-0.546128465624264,103.69295,,102.72025,91.56111,103.36903000000001,70.53242,,8.90812344062837,8.989878111559321,369881776.0,73.4897977026955,0.609053954281052,
275,European Union,2010,1.31971789278017,49.720824051766996,26.2367958623529,23.356981301002,1.07520746427155,1.6120943860110801,35431.004330252,0.545137501911835,,96.49080567735241,93.2459360939304,96.1108964182867,94.88931599996401,98.42081198226299,99.9004675905657,45.1881157510962,243993578.0,79.7247490710519,,,0.00214177264931057,0.21891760172620398,51.148219384096095,48.851780615903905,15.6849358252312,,,,,98.63734000000001,97.95057,5.4028902053833,132585417.0,26.285132461436895,-0.631934242462776,103.49287,,104.21125,92.05682,105.14299,72.21401999999999,,9.604334556601119,9.64571408892824,371826792.0,73.71486753856308,0.525848021233671,
276,European Union,2011,1.26536160931441,50.313219986761105,26.7493268241681,23.437806606658896,1.0438578928723001,1.57677314144934,35694.7585624466,0.53716763809078,,96.49535087028009,93.4653360292903,96.12574372573691,95.1425827132087,98.4597879750748,99.9145382065834,45.3328866407378,244642513.0,80.28969816749229,,,0.00207300660283017,0.22092486663025604,51.147009740963895,48.852990259036105,16.3678911362022,,,,,98.43083,97.85616999999999,5.12127017974854,131733736.0,26.0587157561375,-0.64236400900711,103.10775,,103.6781,91.46316999999999,104.81683000000001,73.35977,,9.71825449112282,9.54609655320473,373792845.0,73.9412842438625,0.528755066149174,
277,European Union,2012,1.2146321081476399,50.9588032809828,27.3283145729638,23.5018683286944,1.03819357439328,1.57911936831105,35289.8779886963,0.6560137235287951,,96.8216118738365,94.0813596103968,96.3163404406896,95.36708863885781,98.48585480267981,99.92303713447942,45.477413979670494,245514897.0,80.3078602965072,,,0.0020718527328772,-0.0846653798408283,51.147327514833705,48.852672485166295,15.148333801912901,,,,,97.59766,96.89465,4.8130998611450195,130538618.0,25.844186275837302,-0.9072224293403509,103.01409,,103.36822,91.19535,104.78104,73.84449000000001,,10.5493089992691,10.4471540681673,374559957.0,74.1558137241627,0.20522383193288396,
278,European Union,2013,1.1546914911640402,51.6825045445593,28.0088740906176,23.540457632428698,0.999637069696845,1.54271992748878,35557.183837759396,0.6560137235287951,,96.72446145349441,93.94277106525641,96.1361460078825,95.6101985703482,98.5185090514096,99.92757179722472,45.5290936571905,246971989.0,80.5895336429721,,,0.00205748940537383,0.5845023419438461,51.1461467824509,48.8538532175491,15.148333801912901,,,,,97.41499,96.74433,5.01064014434814,130235205.0,25.634283502094803,-0.232431601198655,103.66165,,111.86951,92.18609000000001,111.73155,73.73573,,10.9120772184548,10.8494126145353,377815683.0,74.36571649790521,0.8692135769334329,
279,European Union,2014,1.09828302512946,52.4685099152361,28.700981234727603,23.629115625142898,1.00663083653419,1.5440928839011498,35663.7259435359,0.6560137235287951,,96.450315309742,93.8501321543844,96.00875774878679,95.8153296210239,98.5422606947945,99.93009193730958,45.573078509534206,247074464.0,80.6738136414,,,0.00205216608896318,0.0578381038082227,51.143546821765604,48.856453178234396,15.148333801912901,,,,,96.99769500000001,96.170185,5.01064014434814,129227376.0,25.4212091275264,-0.7738529685579321,102.26115,,99.53856999999999,86.59391,98.49086,39.0959,,10.363636669182698,10.1081142575472,379117359.0,74.57879087247359,0.344526725218032,
280,Latin America & Caribbean,1975,9.320834783370831,84.2694575018131,7.6252002693954095,75.82229242181559,3.4339796108827896,4.77799134170326,1302.18886700479,,94.84355489765998,83.1892604481915,88.6284793518103,87.05333858114192,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,62.44030839992661,75.037634931314,52550000.0,3.61360944905325,2.40658602921877,50.1075641982139,49.8924358017861,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,81.00310999999999,79.97614,,127727205.0,39.2856589325425,0.567628619879045,106.67873,86.03407,41.989779999999996,,40.23778,9.3634,72.0,9.444258940643799,6.15436386556705,197397047.0,60.714341067457504,3.63272795077437,37.4595952954004
281,Latin America & Caribbean,1976,9.26053515972218,83.5149134733785,7.67787183286834,75.0315709753355,3.39155680415263,4.6662176659717405,1371.23912539346,,94.84355489765998,83.1892604481915,88.6284793518103,87.05333858114192,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,62.8107101391885,75.037634931314,52550000.0,3.61360944905325,2.3676388348417796,50.121822051021994,49.878177948978006,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,82.11676,81.16811,,128373885.0,38.5713415030254,0.506297777360757,106.47227,86.65458000000001,44.932990000000004,,43.01886,9.670739999999999,72.0,9.444258940643799,6.15436386556705,204448045.0,61.4286584969746,3.57198757892259,37.4595952954004
282,Latin America & Caribbean,1977,9.199524787907908,82.5811849224713,7.720419583047231,74.08165567585709,3.3490202661317703,4.55458287464348,1412.6645370459198,,94.84355489765998,83.1892604481915,88.6284793518103,87.05333858114192,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,63.1768646774191,75.037634931314,52550000.0,3.61360944905325,2.32898713048758,50.137233168034804,49.862766831965196,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,84.16425,83.16559000000001,,128935694.0,37.8584363558316,0.43763495978952005,109.1008,87.5552,46.932390000000005,,46.06198,9.950569999999999,72.0,9.444258940643799,6.15436386556705,211637520.0,62.1415636441685,3.5165291015622095,37.4595952954004
283,Latin America & Caribbean,1978,9.1213502133586,81.536299450611,7.7520650517766,73.0337409906309,3.3051453017456196,4.4424226831157805,1545.15829832298,,94.84355489765998,83.1892604481915,88.6284793518103,87.05333858114192,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,63.542193100443,75.037634931314,52550000.0,3.61360944905325,2.29662698447652,50.1531489587654,49.8468510412346,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,84.49741,83.33734,,129423507.0,37.1485180581666,0.37833821253560995,110.46773999999999,88.06752,48.50975,,47.30445,10.439219999999999,72.0,9.444258940643799,6.15436386556705,218971302.0,62.8514819418334,3.46525606612664,37.4595952954004
284,Latin America & Caribbean,1979,9.0447189707782,80.4730874109236,7.77050226259739,71.97535165597091,3.25997179795164,4.33137735431371,1815.3756236030104,,94.84355489765998,83.1892604481915,88.6284793518103,87.05333858114192,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,63.908467948620206,75.037634931314,52550000.0,3.61360944905325,2.2667466134306697,50.1686987308261,49.8313012691739,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,85.20026,84.29339,,129852795.0,36.4456183573769,0.331692449038627,113.75777,89.43255,69.8231,,66.96596,10.9994,72.0,9.444258940643799,6.15436386556705,226439133.0,63.5543816426231,3.41041539772185,37.4595952954004
285,Latin America & Caribbean,1980,8.969835225803159,79.433635086493,7.77595025019381,70.9486921501275,3.21332303272453,4.221397798176589,2123.67771161492,,54.525813458529996,36.9913918956619,43.194349725872,59.754540802974205,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,64.2752489656631,75.037634931314,52550000.0,3.61360944905325,2.24045754395692,50.18337118050079,49.81662881949921,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,86.16011,84.74193000000001,,130205497.0,35.7437979178931,0.27161679500235897,114.25102,89.6849,70.66409,,67.97531,11.54293,72.0,9.444258940643799,6.15436386556705,234068887.0,64.2562020821069,3.3694502796033996,37.4595952954004
286,Latin America & Caribbean,1981,8.896590797089711,78.5525664185833,7.79539960317639,70.089326965597,3.1643149692848103,4.11215275694246,2275.18289650574,,57.991168227690494,41.9799356988105,50.353387077137604,51.222154349156106,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,64.640903071988,75.037634931314,52550000.0,3.61360944905325,2.21242191392159,50.19695853676829,49.80304146323171,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,86.67186,85.39626,,130531701.0,35.057733063050605,0.250530129307819,114.06721999999999,90.53492,71.7198,,68.34286999999999,12.06873,72.0,9.444258940643799,6.15436386556705,241801849.0,64.9422669369494,3.30371203926816,37.4595952954004
287,Latin America & Caribbean,1982,8.82321502514285,77.65615536955491,7.80007064978176,69.21292916698461,3.1131410134263,4.00341835157698,2134.91956287008,,62.1783322937776,46.5244236646484,48.5775562035296,58.1751223015905,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,65.0041191727349,75.037634931314,52550000.0,3.61360944905325,2.18543911760038,50.2097401544144,49.7902598455856,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,87.22478000000001,86.02232,,130884122.0,34.400637265121006,0.26998882057010604,114.46321999999999,90.60672,72.40554,,69.20142,12.44785,72.0,9.444258940643799,6.15436386556705,249585921.0,65.599362734879,3.21919457282563,37.4595952954004
288,Latin America & Caribbean,1983,8.769279268502359,76.74885929924709,7.79831230062773,68.3267422607883,3.05995728734534,3.89589541984554,1889.31636666784,,64.08154784025609,49.389600120896,47.7497357297975,59.757266518742895,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,65.3596515092398,75.037634931314,52550000.0,3.61360944905325,2.15190488199532,50.22216746737679,49.77783253262321,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,88.38676,87.18211,,131216049.0,33.7615135024906,0.253603718256983,112.97563000000001,90.59936,73.53516,,70.07611,13.188260000000001,72.0,9.444258940643799,6.15436386556705,257439657.0,66.2384864975095,3.1467063400583304,37.4595952954004
289,Latin America & Caribbean,1984,8.71522349718406,75.8164559723447,7.7995088313477,67.4167676675372,3.00508912597677,3.7897276250278598,1796.93047234754,,67.0110296072807,56.076411907249295,51.8119527240197,66.5235105107829,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,65.7115067417966,75.037634931314,52550000.0,3.61360944905325,2.1138848399066,50.234919127698,49.765080872302,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,89.48534000000001,88.26881,,131477594.0,33.1286784347884,0.19932394093042702,114.31957,90.6187,74.32315,,71.0895,15.615860000000001,72.0,9.444258940643799,6.15436386556705,265391826.0,66.8713215652115,3.0889448396056496,37.4595952954004
290,Latin America & Caribbean,1985,8.6605363485227,74.85024947039459,7.8088209593435804,66.4708598314663,2.94945808369994,3.68557727673502,1751.4469260999301,,58.5282847371527,55.445278673488595,59.928736022101795,58.5006748617244,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,66.0581596479028,75.037634931314,52550000.0,3.61360944905325,2.06968536080264,50.24840944706389,49.75159055293611,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,89.13995,87.73700000000001,,131659264.0,32.5019564628762,0.138175634701682,113.63573000000001,90.95065,54.26321,,52.807030000000005,16.33703,72.0,9.444258940643799,6.15436386556705,273421767.0,67.49804353712379,3.02569266018011,37.4595952954004
291,Latin America & Caribbean,1986,8.60344865262338,73.9490426187337,7.85246636717843,65.5602456708642,2.89209392261794,3.5833116305071004,1821.9384974132101,,66.9565910018188,56.054007401335106,61.0344206647234,65.177753412492,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,66.39974819778051,75.037634931314,52550000.0,3.61360944905325,2.02672710343828,50.2626600774386,49.7373399225614,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,89.53566,89.12086,,131791374.0,31.8884844943887,0.10034235038713699,117.31443999999999,90.90478,75.65865,,72.05407,15.072370000000001,72.0,9.444258940643799,6.15436386556705,281496911.0,68.1115155056113,2.953365450235,37.4595952954004
292,Latin America & Caribbean,1987,8.545944216355071,73.0093497062518,7.89489132932173,64.6106551970461,2.83385319089673,3.4840560394331197,1957.53032498978,,71.3737741816545,58.8667888985456,60.253033548261996,68.19544044286779,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,66.7389088825193,40.7497832890759,52550000.0,3.61360944905325,1.98356512178022,50.2774603565942,49.7225396434058,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,90.36593,89.03797,,131865992.0,31.286180080537,0.0566182730593567,112.11998999999999,90.86709,75.84588000000001,,72.16103000000001,15.6966,72.0,9.444258940643799,6.15436386556705,289617208.0,68.71381991946299,2.8846842301584,37.4595952954004
293,Latin America & Caribbean,1988,8.49132642518356,72.0405351458228,7.93856669013278,63.6253198961668,2.77559062218399,3.3888220617522298,2088.12221263947,,76.25834880592829,62.3850888963331,65.8101332712795,73.5302581540717,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,67.0751840638402,44.7716862931854,52550000.0,3.61360944905325,1.94034503443457,50.2927452355989,49.7072547644011,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,90.47632,88.88586,,131869980.0,30.691803894977497,0.00302428240937047,113.60101999999999,90.60258,76.11848,,72.19991999999999,16.103579999999997,72.0,9.444258940643799,6.15436386556705,297788623.0,69.3081961050225,2.8214535511992,37.4595952954004
294,Latin America & Caribbean,1989,8.43389343285455,71.0518537353289,7.98596307236128,62.608094735486794,2.7182189360522,3.29769673076865,2201.40817104097,,77.95060444042109,63.98087943824449,69.5978714442002,72.53606736840159,50.055217141548205,84.12816789252359,95.8716932673319,39.33869166917479,240008347.0,67.4138099538525,49.142294442890396,52550000.0,3.61360944905325,1.90280391420032,50.3084179525454,49.6915820474546,30.333826132356847,0.226919784431338,0.256811127140746,0.460999207753077,0.075,90.42438,88.79488,,131831864.0,30.1101594782644,-0.0289042282405774,111.75348999999999,90.00264,76.2421,,72.0519,16.403470000000002,72.0,9.444258940643799,6.15436386556705,305999970.0,69.88984052173561,2.7574414755260803,37.4595952954004
295,Latin America & Caribbean,1990,8.374499528821499,70.04492411643021,8.037413576302919,61.561239811043606,2.6621337994875605,3.21186332851717,2309.33732069837,,79.4847832132496,67.9673441938923,75.915379581815,70.2744690113912,36.342507344696706,80.2327248805342,94.2424287748778,33.7326306451689,172559805.0,67.7579261618119,54.755583593248794,52550000.0,6.269599835631219,1.8625085932243501,50.324352250142795,49.675647749857205,39.374527731741,0.202990199486289,0.287702994235371,0.299225849022416,0.127,91.26793,87.96016999999999,,131764024.0,29.544520887455697,-0.0514594863044664,114.42629,90.28823,76.33329,,71.65172,16.55684,56.0,9.444258940643799,6.15436386556705,314220621.0,70.45547911254441,2.68648751828309,37.877948375554396
296,Latin America & Caribbean,1991,8.31494759386782,69.08897192308129,8.12258594488281,60.529669886288005,2.6098592337121502,3.1319947100859302,2658.26312201671,,86.38389911436371,77.9096390728112,80.56846361291458,76.49252415673321,37.4574308775314,80.55504151081321,94.3902931672708,34.491297177547004,179040998.0,68.11232619903011,56.9163176087443,65500000.0,6.0750342460726605,1.8205432121190601,50.340514154429904,49.659485845570096,37.9395134041418,0.21814336232115303,0.28597245219311307,0.334260261508617,0.122,90.68209,89.04728,,131747790.0,29.0127709244218,-0.0123205101872088,111.34135,90.62834000000001,76.94766,,71.83419,16.92735,62.0,9.20707220531573,5.61177935806565,322354960.0,70.9872290755782,2.58873493856406,38.0652386635892
297,Latin America & Caribbean,1992,8.256568536190692,68.1061974009191,8.20692906227574,59.4673477827626,2.5605643608268602,3.0590330651060293,2946.20732416459,,89.2138485829907,77.39165100634341,82.6773090105192,77.27373135359309,38.569014166646,80.858913308111,94.51794607813329,35.419884218126796,186376840.0,68.4792243587074,59.3267143943145,64600000.0,5.883594521108249,1.7800516666677701,50.356805542129294,49.643194457870706,36.65597590874629,0.227927266765567,0.293567725630089,0.34768291566966897,0.118,92.58117,89.57609000000001,,131740772.0,28.5038734104729,-0.00532684457174071,112.25158,91.62865,77.46951,,72.47761,16.92234,62.0,8.25020996760952,5.5309922449578,330444737.0,71.4961265895271,2.50958663704135,37.77213573971879
298,Latin America & Caribbean,1993,8.27657540339135,67.0980972814777,8.28766685896267,58.3804026690137,2.51507482136692,2.99213615900796,3164.25504344982,,91.8189185271612,78.6384520637454,82.0164948686938,76.4227057037949,39.7176779438504,81.1691138859814,94.6444692123575,35.6297281320154,191308773.0,68.8560059274145,63.4560609988437,65200000.0,5.63705535909856,1.74441259425325,50.372914647501496,49.627085352498504,35.604753550506395,0.23912825624823,0.317896557862048,0.392344123088135,0.113,93.04987,90.43149,,131702612.0,28.0070445298075,-0.0289659756965648,112.49636000000001,91.89489,77.55986999999999,,72.27591,16.957639999999998,39.0,8.57310367354961,5.81188511155269,338545547.0,71.9929554701925,2.4514870696821003,37.843087243724106
299,Latin America & Caribbean,1994,8.29614909631929,66.072725616842,8.3599949029185,57.2834796421909,2.47295452724929,2.93102229270991,3390.26173977471,,93.9330693240838,80.1841465597052,82.5976492831152,80.5431330462158,40.909624201824,81.49913111979392,94.77631606025591,36.0862184290869,196649048.0,69.24286080712591,66.331892889156,65200000.0,5.42369952517621,1.71119675397237,50.3884123792554,49.6115876207446,34.6025593965066,0.251842036057351,0.32722975612843397,0.4056150367421079,0.108,93.35085,91.09616,,131601542.0,27.514679176441497,-0.0767410748087514,112.90324,91.50341,78.36426999999999,,72.8271,17.25224,61.0,8.69929804357018,6.06583927744241,346694197.0,72.4853208235585,2.40695825782046,37.4923615585085
300,Latin America & Caribbean,1995,8.31535193613151,65.0416448724437,8.42275535034196,56.190209569278004,2.43400223963798,2.8750090370249106,3585.6341534727794,,96.1432308256597,83.1892604481915,86.1609053630552,84.0180963654695,42.0358346225539,81.84207065681909,94.9317822606472,36.704791046543995,202440801.0,69.63543283898599,68.867909734475,64800000.0,5.21271962151353,1.6794440097702101,50.403000704954394,49.5969992950457,33.735691512942,0.255917935305196,0.30227792227408695,0.42786380991647,0.103,93.59875,91.7467,,131459698.0,27.0309999873995,-0.10778293160120697,115.75374,91.43751999999999,79.53992,,73.71686,19.39572,67.0,9.94639163580769,6.96772062528917,354869692.0,72.9690000126005,2.35812859596263,36.958036549294
301,Latin America & Caribbean,1996,8.333897554217991,64.11184778206821,8.52892926529397,55.1492794888135,2.3957172381669696,2.8222064129587996,3914.1275569797203,,96.46448380757491,81.77738824686979,84.19315547530029,84.2544064917758,43.2036321541859,82.1651096123505,95.07140915571699,36.8454424262364,205809855.0,70.029337852839,71.2821925121808,64500000.0,4.94496060672501,1.65328198207351,50.4166419603163,49.5833580396837,32.9764770885907,0.25865396233005705,0.29658684372231703,0.443251131173478,0.099,93.94219,92.28305,,131354409.0,26.570010023242897,-0.0800922272010638,115.75896000000002,92.0099,80.68948,,75.32798000000001,18.710060000000002,68.0,10.4794739504372,6.86473262101323,363016528.0,73.4299899767571,2.29572606048308,36.6358720279083
